0.0	0.0	0.0	0.0
0.1	0.0	0.019900000000000004	0.019900000000000004
0.2	0.0	0.07840000000000001	0.07840000000000001
0.30000000000000004	0.0	0.17190000000000005	0.17190000000000005
0.4	0.0	0.29440000000000005	0.29440000000000005
0.5	0.0	0.4375	0.4375
0.6	0.0	0.5904	0.5904
0.7	0.0	0.7398999999999999	0.7398999999999999
0.7999999999999999	0.0	0.8704	0.8704
0.8999999999999999	0.0	0.9638999999999999	0.9638999999999999
0.9999999999999999	0.0	1.0	1.0
0.0	0.05	-0.0475	-0.0475
0.1	0.05	-0.02785854590378238	-0.025596355092650465
0.2	0.05	0.02982986209199151	0.03228985493787004
0.30000000000000004	0.05	0.12190705962119991	0.1243843430738678
0.4	0.05	0.24230876511793653	0.244787553736248
0.5	0.05	0.3825639364649936	0.38504283889086893
0.6	0.05	0.5317940599804746	0.5342728341327618
0.7	0.05	0.676712364626476	0.6791896190438621
0.7999999999999999	0.05	0.8016229535753765	0.8040829030049026
0.8999999999999999	0.05	0.8884198444421524	0.8906819824971843
0.9999999999999999	0.05	0.9165859085770477	0.9165859085770477
0.0	0.1	-0.09	-0.09
0.1	0.1	-0.07061709180756477	-0.06627465642247475
0.2	0.1	-0.013740275816016972	-0.008852154487233855
0.30000000000000004	0.1	0.07691411924239974	0.08186445405084307
0.4	0.1	0.195217530235873	0.20017455002682408
0.5	0.1	0.3326278729299872	0.33758549913982633
0.6	0.1	0.47818811996094923	0.4831450963532122
0.7	0.1	0.6185247292529522	0.6234749770516909
0.7999999999999999	0.1	0.7378459071507532	0.742733899150818
0.8999999999999999	0.1	0.8179396888843049	0.8222819714694416
0.9999999999999999	0.1	0.8381718171540955	0.8381718171540955
0.0	0.15000000000000002	-0.1275	-0.1275
0.1	0.15000000000000002	-0.10837563771134717	-0.10210682378187456
0.2	0.15000000000000002	-0.05231041372402548	-0.04503446542293323
0.30000000000000004	0.15000000000000002	0.03692117886359955	0.04433747424933088
0.4	0.15000000000000002	0.15312629535380948	0.16056044073202114
0.5	0.15000000000000002	0.2876918093949806	0.29512781861835025
0.6	0.15000000000000002	0.4295821799414236	0.4370162385370128
0.7	0.15000000000000002	0.5653370938794283	0.5727532155248621
0.7999999999999999	0.15000000000000002	0.6790688607261297	0.6863445524676501
0.8999999999999999	0.15000000000000002	0.7524595333264574	0.7587280517458469
0.9999999999999999	0.15000000000000002	0.7647577257311431	0.7647577257311431
0.0	0.2	-0.16	-0.16
0.1	0.2	-0.14113418361512953	-0.1330701058413715
0.2	0.2	-0.08588055163203395	-0.07626232643046116
0.30000000000000004	0.2	0.0019282384847993939	0.011800522706800851
0.4	0.2	0.116035060471746	0.1259445002886264
0.5	0.2	0.24775574585997434	0.2576695374148716
0.6	0.2	0.3859762399218983	0.3958855351571236
0.7	0.2	0.5171494585059047	0.5270214537713204
0.7999999999999999	0.2	0.6252918143015065	0.6349096157323106
0.8999999999999999	0.2	0.6919793777686101	0.7000429785914009
0.9999999999999999	0.2	0.6963436343081909	0.6963436343081909
0.0	0.25	-0.1875	-0.1875
0.1	0.25	-0.16889272951891193	-0.15914595703733103
0.2	0.25	-0.11445068954004245	-0.10253870129534769
0.30000000000000004	0.25	-0.028064701894000732	-0.015749113942841238
0.4	0.25	0.0839438255896825	0.09632586190651637
0.5	0.25	0.21281968232496795	0.22521029029704234
0.6	0.25	0.34737029990237284	0.3597521194839336
0.7	0.25	0.47396182313238067	0.4862769787778053
0.7999999999999999	0.25	0.5765147678768832	0.5884261265887986
0.8999999999999999	0.25	0.6364992222107625	0.646245300946286
0.9999999999999999	0.25	0.6329295428852387	0.6329295428852387
0.0	0.3	-0.21	-0.21
0.1	0.3	-0.1916512754226943	-0.18031916686727498
0.2	0.3	-0.13802082744805091	-0.1238649314998392
0.30000000000000004	0.3	-0.05305764227280085	-0.038313878659103205
0.4	0.3	0.056852590707619	0.0717035564497447
0.5	0.3	0.18288361878996157	0.1977496072303531
0.6	0.3	0.31376435988284734	0.32861502246854857
0.7	0.3	0.4357741877588569	0.4505173480116714
0.7999999999999999	0.3	0.5327377214522597	0.5468927450265739
0.8999999999999999	0.3	0.586019066652915	0.597350232231226
0.9999999999999999	0.3	0.5745154514622864	0.5745154514622867
0.0	0.35	-0.22749999999999998	-0.22749999999999998
0.1	0.35	-0.20940982132647668	-0.19657718236033908
0.2	0.35	-0.15659096535605943	-0.14024122092710187
0.30000000000000004	0.35	-0.07305058265160103	-0.05589589790222684
0.4	0.35	0.034761355825555396	0.052076549159718155
