0.0	0.0	0.0	0.0
0.2	0.0	0.07840000000000001	0.07840000000000001
0.4	0.0	0.29440000000000005	0.29440000000000005
0.6000000000000001	0.0	0.5904000000000001	0.5904000000000001
0.8	0.0	0.8704000000000002	0.8704000000000002
1.0	0.0	1.0	1.0
0.0	0.2	-0.16	-0.16
0.2	0.2	-0.08588055163203395	-0.049690278541353695
0.4	0.2	0.116035060471746	0.15536510742991833
0.6000000000000001	0.2	0.38597623992189833	0.4253053906597966
0.8	0.2	0.6252918143015067	0.6614796828951066
1.0	0.2	0.6963436343081909	0.6963436343081909
0.0	0.4	-0.24	-0.24
0.2	0.4	-0.17016110326406791	-0.10070172571235506
0.4	0.4	0.01767012094349185	0.09575033740694257
0.6000000000000001	0.4	0.2615524798437966	0.33963005779520167
0.8	0.4	0.4601836286030133	0.5296361365534683
1.0	0.4	0.4726872686163819	0.4726872686163819
0.0	0.6000000000000001	-0.24	-0.24
0.2	0.6000000000000001	-0.17444165489610186	-0.0741933577372852
0.4	0.6000000000000001	-6.948185847621691E-4	0.11537504315914544
0.6000000000000001	0.6000000000000001	0.2171287197656948	0.3331934158879658
0.8	0.6000000000000001	0.37507544290451955	0.4753106342728036
1.0	0.6000000000000001	0.3290309029245728	0.3290309029245728
0.0	0.8	-0.15999999999999992	-0.15999999999999992
0.2	0.8	-0.09872220652813579	0.030188001146274544
0.4	0.8	0.06094024188698377	0.21410930941803033
0.6000000000000001	0.8	0.252704959687593	0.4058656158142077
0.8	0.8	0.36996725720602597	0.498856596829733
1.0	0.8	0.26537453723276405	0.26537453723276405
0.0	1.0	0.0	0.0
0.2	1.0	0.056997241839830126	0.21272637186719787
0.4	1.0	0.20257530235872978	0.39186256057901037
0.6000000000000001	1.0	0.36828119960949124	0.557556148901688
0.8	1.0	0.44485907150753246	0.6005582534523844
1.0	1.0	0.2817181715409549	0.2817181715409549
